serie,T,modelo,t_create,t_optim,rmse_train,rmse_test,mape_train,mape_test
2655,206,modelo 2,0.0084138,1.5069205,28.465994373661164,471.87191711346793,0.4030520069024702,23.880553192120736
2655,206,modelo 3,0.0080535,1.1235795,28.370066010833668,499.15934270254434,0.40291164822308945,25.072677856723878
2656,69,modelo 2,0.004236,0.5768766,22.960918696780794,299.70203483413854,0.5607955212596208,21.92552994079161
2656,69,modelo 3,0.0043339,0.3621776,24.586507083676768,353.752276258217,0.6551999484616368,25.856227905263268
2657,67,modelo 2,0.0046508,0.0381361,2883.4737797197627,1598.382506808065,35.61361652456295,25.238766354953746
2657,67,modelo 3,0.0041707,0.2549664,496.59104938264136,13170.764577410271,5.963640896445848,223.1982994692341
2658,77,modelo 2,0.0046668,1.0292482,95.9547348833741,559.6507563130796,3.0285518624386834,17.33119286963603
2658,77,modelo 3,0.0045272,0.0656797,150.82396519135307,1154.1376544102752,4.71007114045028,37.775184220186496
2659,203,modelo 2,0.0080914,1.590238,42.84394350592737,1421.350261185654,1.7500259753884262,62.5724723205335
2659,203,modelo 3,0.0072876,1.5100547,42.78888587294207,1266.981064821307,1.7387425557950666,56.37709210727549
2660,151,modelo 2,0.0063182,0.0724861,779.0692917199027,1104.400389357384,30.979132791127455,32.13763810668724
2660,151,modelo 3,0.0062784,1.3940988,213.3225368939197,3040.8726049250054,8.266181843612241,73.71595157293078
2661,512,modelo 2,0.0157157,3.997131,29.672752971771615,907.0104055638917,2.177440781200797,149.24519828647013
2661,512,modelo 3,0.0145995,300.0172642,42.2464444087418,452.9815209184843,3.1708994656692484,73.80783580123223
2662,233,modelo 2,0.0083207,1.6705814,39.337032183024085,1620.6554575898856,0.3977788808269859,15.54209312723376
2662,233,modelo 3,0.0081115,1.7735635,30.18602624911835,1757.1363528608485,0.29575864675892555,16.7675181963581
2663,102,modelo 2,0.005934,0.8007995,21.735292146067327,212.46496486882359,0.8937630992961008,8.468159200537812
2663,102,modelo 3,0.0051016,0.8621312,30.239720462020777,251.21935912498793,1.2240805081882555,8.930654403400986
2664,306,modelo 2,0.0102752,1.6031392,22.390519318565943,55.401399979004104,0.36826535049405673,1.6717176122050352
2664,306,modelo 3,0.0105386,1.8165237,16.408735318953564,160.41292638000868,0.27197487063701564,5.030874508280405
2665,306,modelo 2,0.0107306,3.2774224,8.00669760089274,400.1941686196775,0.13834873653812105,6.985736788166805
2665,306,modelo 3,0.0103144,2.0969499,8.00464582902839,399.94726938570585,0.13811915203274716,6.9818049363428045
2666,467,modelo 2,0.013651,3.500533,90.68737776567761,5263.3019846901825,19.40196676008246,137.16281819701283
2666,467,modelo 3,0.0135968,3.2948215,65.78466216783279,1154.4125557436098,6.808460021273747,29.32279428627555
2667,258,modelo 2,0.0093372,1.6003802,5.278316807411702,52.83532171710338,0.3268655410398443,5.230024641571425
2667,258,modelo 3,0.0088407,1.8478883,3.870245122009182,34.24315084791244,0.243655045944944,3.2549721611767883
2668,233,modelo 2,0.0087633,1.4091701,49.843004568522396,1176.9506291098323,0.3082003703942717,10.27046500172704
2668,233,modelo 3,0.0082772,1.5944706,35.375011159761385,1680.0138254375554,0.21182606174971708,14.561671511256153
2669,366,modelo 2,0.0114546,1.5647086,7.0710218030788505,118.23080039886194,0.2740433757016508,3.8329535523820666
2669,366,modelo 3,0.0113955,3.0672448,7.07058828598879,135.81724968834308,0.27256085104176003,4.593672993833273
2670,306,modelo 2,0.009964,2.3097012,10.943989400395436,191.81135823550932,0.3408806597403558,8.215231527771717
2670,306,modelo 3,0.0103555,1.8086925,10.946164510076851,221.60473925859452,0.34166467600146605,9.490314985105883
2671,295,modelo 2,0.0096655,1.5845512,20.835664251260333,240.2841190780536,0.9249177841546004,12.106657437237194
2671,295,modelo 3,0.0102019,2.1240872,20.845576921474784,450.70672592997556,0.9278427467982459,22.74762657589392
2672,234,modelo 2,0.0080455,1.1172816,6.454489050897416,27.012636506778627,0.3283271363784728,2.4067443709173855
2672,234,modelo 3,0.0087291,2.2798267,4.701033563972844,27.974517719994147,0.23257100579246012,2.4494568136355177
2673,237,modelo 2,0.0084511,0.3715589,624.332621858599,298.34945015435,5.801310118297223,2.167112726034883
2673,237,modelo 3,0.0088486,1.80869,161.83242545348742,2966.79569921293,1.3804906085264623,24.140644948159398
2674,306,modelo 2,0.0103598,1.8105807,10.058301911010275,64.42383023725968,0.1500607151150144,1.0830937565320726
2674,306,modelo 3,0.0097459,1.7458245,32.01424359646471,93.42739335229831,0.45893823028890135,1.6553200771846996
2675,234,modelo 2,0.0082657,1.6894341,112.68834877183438,624.0123770094201,1.05185992205351,5.38134409782078
2675,234,modelo 3,0.0081409,1.4438185,112.64039480552654,532.132284815871,1.047828506218842,4.800065067668335
2676,369,modelo 2,0.0121074,2.5396149,14.27024736928729,235.97330026941418,0.4285956408466287,6.12233174102356
2676,369,modelo 3,0.0116404,2.8511598,19.317090977663582,135.4458085027182,0.5697057158282238,3.2378007323916878
2677,69,modelo 2,0.0046677,0.3050051,990.16358795851,763.9083038345038,8.136185061674851,18.91269736835354
2677,69,modelo 3,0.0042256,0.5102983,176.99222489971305,3370.4323767063884,1.5707886625526062,88.35903894311423
2678,352,modelo 2,0.0113722,1.8945725,48.84615533867101,113.56070103189809,0.6186570503602781,1.5654267336807595
2678,352,modelo 3,0.0116544,3.3942438,15.199389368132866,135.74797229015124,0.19364820319919127,1.837934125950549
2679,107,modelo 2,0.0056258,0.6353169,99.7784790334531,1138.4553362763381,3.0103733864731583,16.836673317645374
2679,107,modelo 3,0.00517,0.8731971,101.80132146212492,4806.2024587568685,3.474182695312596,90.74725285552641
2680,83,modelo 2,0.0050152,0.7513377,92.06600439925772,1002.4874606116238,4.366947674372419,125.41194711951933
2680,83,modelo 3,0.0046033,0.078809,285.9336271094652,1781.2322254333774,13.884303568863404,221.4833181108603
2681,186,modelo 2,0.0073551,1.1487714,27.92418461732487,86.5880942739778,0.544081053190793,1.3944635255351174
2681,186,modelo 3,0.007249,0.9125078,20.36886813382856,127.47081579246056,0.3948405872195261,2.2897979121311907
2682,306,modelo 2,0.0105289,1.924023,13.382164663750784,212.61429743854364,0.14183760815940366,1.4578039919162324
2682,306,modelo 3,0.0104361,1.6098836,63.3778955769792,198.63765420313723,0.6335233486135186,1.3547947078801936
2683,312,modelo 2,0.0103225,1.3867243,528.6267094358022,79943.6117641597,8.202678313343027,945.0311277104394
2683,312,modelo 3,0.0499022,0.3750144,2183.731321218272,4123.207522641267,44.68233156061333,52.693100708350514
2684,335,modelo 2,0.0115597,1.3341014,176.23366778913038,1362.9102394816325,2.2915996809340955,6.795047444327966
2684,335,modelo 3,0.0106827,1.697381,44.61247321768884,1792.030402300939,0.5458768110271637,8.829483435769735
2685,181,modelo 2,0.0070279,1.3055962,9.863896442834317,127.13731191765106,0.3918470973925843,7.160021250540598
2685,181,modelo 3,0.0067497,2.4543374,7.3920023765152285,83.88190905991597,0.30709652990575187,5.424264308050342
2686,450,modelo 2,0.0142204,1.6070922,6.356231839405832,16.962198930641076,0.44498581813414084,1.0601918373865962
2686,450,modelo 3,0.0136057,29.1868396,6.353026646651317,17.001158051633766,0.44360149824782846,1.0627325283623257
2687,90,modelo 2,0.0049991,17.8213405,10.373026737347189,1313.1663253206837,0.417926356998814,42.58824322944322
2687,90,modelo 3,0.0047649,0.442865,13.379998147774698,1328.2170248249242,0.544012010689747,43.161103201663956
2688,70,modelo 2,0.0049693,0.6921832,39.03118791220881,1043.996427988558,1.1817821953430698,35.068417904785534
2688,70,modelo 3,0.0049703,0.2971196,27.675537783654793,1333.286109146448,0.8299050519653162,45.379036889520286
2689,137,modelo 2,0.0062952,0.5273074,578.4257860584621,6257.814013112586,9.223881409566768,245.1698568467069
2689,137,modelo 3,0.0058258,0.7447838,633.5812802713085,4221.617906291266,8.952987579656112,153.8003998710645
2690,168,modelo 2,0.0067308,0.8057612,346.3088584913459,14659.691396586064,14.621780877918782,374.092506829773
2690,168,modelo 3,0.0067784,1.113714,230.91010083906613,3311.664689066985,10.026747605982948,89.397182808529
2691,343,modelo 2,0.0112941,3.6602657,8.002126121629285,317.6015480235828,0.33697028556091946,15.603409320323703
2691,343,modelo 3,0.010944,2.218359,7.995357846396346,321.79076380108654,0.3356269430901827,15.805306156904974
2692,306,modelo 2,0.0109467,1.9095136,25.095790116869214,445.2591783273231,0.18425343144277273,4.082926149485062
2692,306,modelo 3,0.0104586,1.9627227,18.16693481849148,227.3608057661856,0.13584499375697795,2.0184307208235346
2693,306,modelo 2,0.0105223,2.8042535,3.064079438109154,9.813136405229216,0.2059791142995178,0.7494171012688652
2693,306,modelo 3,0.0528425,2.4121516,2.178645963154637,10.503773002963966,0.1415177884374904,0.6909003538859673
2694,234,modelo 2,0.0090305,2.2698139,48.38287782370615,253.26400863427622,0.3985563709003904,2.3182371863818694
2694,234,modelo 3,0.0085128,2.6677952,36.32488403258855,272.4486963261189,0.29112409437053344,2.3751496614080794
2695,362,modelo 2,0.012021,2.5975333,14.125125441505448,169.94794407106446,0.6009792696036292,4.344076196495096
2695,362,modelo 3,0.0117894,2.2408529,14.111562205817089,94.08818410432328,0.5952508549707679,2.4225054129917836
2696,213,modelo 2,0.0081896,1.801367,44.055416409821326,803.2556318328235,1.9813715476574827,89.9734326121494
2696,213,modelo 3,0.0076772,2.6209813,32.725088841531964,125.66040131520289,1.2741450214086303,13.649002449297571
2697,252,modelo 2,0.0091621,300.0102063,35.13604935791154,696.9293745005385,2.2956247469787074,34.98168318484399
2697,252,modelo 3,0.0092932,1.9709701,34.37822796573171,363.24953244883943,2.245058418838241,18.48124689560615
2698,288,modelo 2,0.0102653,2.7369838,97.52682675299059,4509.021584830689,4.558899942415298,68.50207887540061
2698,288,modelo 3,0.0104025,2.1852915,97.67374603062824,4131.584761330828,4.42354863392464,63.489902793544516
2699,138,modelo 2,0.0059181,1.023523,29.810450347140094,447.5669887362719,0.665544497578651,9.24300394925877
2699,138,modelo 3,0.0061646,0.8325906,29.719776235759213,442.33137729557876,0.6586464460659494,9.139938224598655
2700,69,modelo 2,0.0041508,0.4476325,20.32980326389596,572.5973794439551,1.3258242899221213,137.69282697817133
2700,69,modelo 3,0.0046531,0.4730364,20.30905326009658,571.158480592299,1.3201021637906765,137.25296356324316
2701,248,modelo 2,0.0087216,1.6310815,44.555480711451956,346.67560241004423,0.43865606555818293,3.3438610846152432
2701,248,modelo 3,0.0086014,1.705697,43.68045949201834,244.86864075031662,0.4332928025383872,2.5425890182594455
2702,175,modelo 2,0.0075039,0.3399042,661.4493586799831,1620.3500852536142,10.619702368698709,38.06696672485327
2702,175,modelo 3,0.0068813,1.6385047,172.15804784754374,1907.2978281993471,2.7074859281229773,44.53853609076421
2703,102,modelo 2,0.0051881,1.0129059,7.0291461398579225,299.5530648888542,0.5278983181318211,21.21483512887416
2703,102,modelo 3,0.0051035,1.0490657,6.998761414417844,297.12507548476157,0.5214041286725446,21.04426114702327
2704,65,modelo 2,0.0050474,0.4892936,41.60470014743811,502.43469146394114,1.7399248614322262,20.869648999161257
2704,65,modelo 3,0.0042637,0.3977313,41.50417581717206,1148.61338982671,1.728292266008263,48.230644083875276
2705,49,modelo 2,0.0040967,0.1991226,552.3103439559646,13903.240593969032,15.466491027123316,519.6231968899092
2705,49,modelo 3,0.0037644,0.1236017,528.5864691566715,5842.953006834252,14.072765253561057,208.96671208219448
2706,247,modelo 2,0.008979,1.6309605,46.59720893122022,874.3324419203765,3.3012354770493975,104.1307403548066
2706,247,modelo 3,0.0088019,2.337771,46.282490659373,329.8841181114792,3.34745094939993,38.68861717858334
2707,82,modelo 2,0.0055401,2.0992235,293.2337682982808,3639.6436230930867,5.072397097889802,28.716009052645042
2707,82,modelo 3,0.0046082,0.6744743,83.01981733466043,5178.8405820653525,1.3337638028318575,42.757397845308404
2708,306,modelo 2,0.0108674,3.3432522,16.789401445076056,114.15533977692313,0.19818960896479956,2.263435238913198
2708,306,modelo 3,0.0103512,2.2984339,11.862684933423694,163.5377155573599,0.14779937616236294,3.257968819099824
2709,399,modelo 2,0.0121813,0.751617,42.14435686298285,155.44691780516982,1.3853524811880447,2.8991322239244965
2709,399,modelo 3,0.012694,1.6273575,42.1352798598122,155.48749079878954,1.3785671063553813,2.8996065292011566
2710,258,modelo 2,0.0093325,2.2090156,36.73369723099602,1165.476397315531,0.3102427679002989,7.75933498837047
2710,258,modelo 3,0.0095309,5.0373504,36.21435135407462,1591.8778662547065,0.30315276937301533,10.74116672993994
2711,69,modelo 2,0.0043231,0.7754782,98.96858182353034,2314.351621913701,1.1350176544214778,71.26658744249066
2711,69,modelo 3,0.0042774,0.6356318,71.82629784633866,4438.344732379734,0.8667979345325199,135.66140820492038
2712,233,modelo 2,0.008916,1.4381676,36.78221537661375,245.91862766602884,0.2403972102038041,2.1299169935363027
2712,233,modelo 3,0.0081282,2.0250178,25.753987255531378,325.43262811139635,0.1675814705668368,2.7803602603176625
2713,150,modelo 2,0.006374,1.8658569,131.85731032068122,948.9991472344219,1.076793332652561,14.362443466274527
2713,150,modelo 3,0.0061095,1.2420403,94.26389398565581,783.7408914543469,0.7129642704261404,11.609203834386417
2714,267,modelo 2,0.0093547,2.3993503,131.03056082036565,8938.986384383024,0.6931094363529061,35.719979648411964
2714,267,modelo 3,0.0090067,1.325877,94.08131297711142,8833.516833771324,0.4803333616987024,35.20847531013377
2715,185,modelo 2,0.0071162,2.7542282,171.14266431716393,1070.0894394770612,1.914301572241802,3.9961914248578116
2715,185,modelo 3,0.0070289,1.4436658,125.73805658607913,7370.515574022336,1.7712922932338295,26.138583946201845
2716,137,modelo 2,0.005872,1.2642292,441.2984834681107,4356.070166114332,6.411256101796658,112.29306972420719
2716,137,modelo 3,0.005879,0.3573698,463.65491775183415,45659.988994757194,7.0450332362347,1127.3401483466585
2717,62,modelo 2,0.0042211,0.5821705,23.574012916901903,27.834931969138328,1.6566084321978591,1.8752705691040321
2717,62,modelo 3,0.0041445,0.476006,5.552039630728643,188.21775960411728,0.39819679384923273,15.206897587060908
2718,335,modelo 2,0.0110721,2.8395867,37.65572925192871,545.6335241940171,0.2357283719168121,4.4064975220030504
2718,335,modelo 3,0.0108455,2.6068644,37.623986483473395,547.1946135424153,0.23496992771662997,4.422261986519081
2719,150,modelo 2,0.0067404,0.7766828,43.25645392043299,262.83521118832977,0.7025406464006608,4.012589417086173
2719,150,modelo 3,0.0060845,0.9676626,43.2510546951416,262.9601296355856,0.7022102700069889,4.0142058549171
2720,102,modelo 2,0.0049932,0.6116567,35.09049569821918,679.0685042422052,0.36518470551718835,7.332668787084656
2720,102,modelo 3,0.0051495,0.0898648,177.09126011378774,504.74008046068855,1.793239360873913,5.7205575113897424
2721,318,modelo 2,0.0499436,2.7702873,31.17583813502124,141.51935673730742,2.159802064363506,4.611477319176639
2721,318,modelo 3,0.0105248,1.5790545,31.13306261585515,167.035222629856,2.1443470775492206,4.7974598267938715
2722,290,modelo 2,0.0101741,0.1139838,456.02916577187466,288.5866140898514,26.413607593597217,20.67484635122672
2722,290,modelo 3,0.0096561,0.2362043,428.63087193100233,1440.8870223568586,26.642554087124132,122.01070269004974
2723,281,modelo 2,0.0096652,1.5506178,24.814356691396636,53.13697292961779,0.8457960579222545,2.1668067926723835
2723,281,modelo 3,0.009881,300.0126116,24.852972604502888,52.70356064824852,0.8770103552364181,2.0970332990702016
2724,69,modelo 2,0.0042815,1.0655486,209.89496883425502,4909.333961586238,3.197275815775387,119.91357111626667
2724,69,modelo 3,0.0042695,0.0770461,1686.0874506785221,1800.0708518160725,25.934451633605736,46.79795942860328
2725,432,modelo 2,0.0143177,3.1360168,14.699503645120855,251.68823699901188,0.17265956733825127,2.8475937114598766
2725,432,modelo 3,0.0124712,3.0127841,14.67466967073799,252.3130111123218,0.17166413682537698,2.855041268193452
2726,67,modelo 2,0.0043112,0.6261626,61.860444062757026,359.16062657673444,3.1038347087578164,9.530527960116428
2726,67,modelo 3,0.0045252,0.6275209,61.74360010301514,366.19096023183874,3.0877287314709596,9.827204812131923
2727,175,modelo 2,0.0069008,1.2281163,22.545536406999435,945.1774493367569,0.6921205447769402,29.72943507287208
2727,175,modelo 3,0.0071555,0.1984416,139.64047640503387,378.4222855411717,4.529964663796577,12.019054864719916
2728,240,modelo 2,0.0090232,1.4887212,6.153658756008517,25.889518451217363,0.3730856773925369,0.8247881555539315
2728,240,modelo 3,0.0090456,3.5327907,1.2505332158813898,8.278501219408373,0.07401625582779255,0.2302295355031818
2729,306,modelo 2,0.0102874,2.7623844,6.7134109109671325,286.0309785408512,0.14950139201081197,5.460911668057075
2729,306,modelo 3,0.0104903,150.5121584,6.686893327827838,278.824052370493,0.1477419504806595,5.322313515678887
2730,374,modelo 2,0.0119393,4.446204,368.7308993727901,672.8137501204483,6.484165488773318,7.336679843765452
2730,374,modelo 3,0.0120378,2.9774566,104.1876466639212,4645.713292562539,1.9261324714156438,53.4127649069563
2731,618,modelo 2,0.0182929,5.255441,44.679566690924304,2377.988144149759,0.468499803054845,24.141817908009656
2731,618,modelo 3,0.0180305,4.1677838,34.83636717082177,2431.051583346081,0.3684609517821534,24.598620315296873
